ID Modele;Nom Modele;ID Propriete;Nom
1235;Traité - Scanner;3185;Certificat de conformité
1235;Traité - Scanner;3256;Conditions d'exercice
1235;Traité - Scanner;3264;Couleur principale
1235;Traité - Scanner;3263;Couleurs
1235;Traité - Scanner;11034;Couleurs secondaires
1235;Traité - Scanner;5357;Dimensions emballage
1235;Traité - Scanner;5369;Dimensions nettes
1235;Traité - Scanner;3842;Garantie
1235;Traité - Scanner;5908;Echantillonage couleur
1235;Traité - Scanner;5909;Echantillonage noir & blanc
1235;Traité - Scanner;5910;Ecran intégré
1235;Traité - Scanner;5977;Espace disque requis
1235;Traité - Scanner;5987;Fonction des indicateurs d'état
1235;Traité - Scanner;5990;Fonction scanner couleur
1235;Traité - Scanner;6531;Fonctions avancées
1235;Traité - Scanner;6015;Formats des supports
1235;Traité - Scanner;7880;Gamme
1235;Traité - Scanner;3981;Garantie Cdiscount
1235;Traité - Scanner;3982;Garantie Constructeur
1235;Traité - Scanner;6101;Indicateur LED
1235;Traité - Scanner;26372;Configuration requise|Système d'exploitation requis
1235;Traité - Scanner;26343;En-tête|Compatibilité
1235;Traité - Scanner;26351;Normes environnementales|ENERGY STAR
1235;Traité - Scanner;26360;Réseaux|Protocole de liaison de données
1235;Traité - Scanner;26401;Scanner|Facteur de forme
1235;Traité - Scanner;26603;Scanner|Profondeur d'échantillonnage
1235;Traité - Scanner;26671;Scanner|Profondeur des niveaux de gris
1235;Traité - Scanner;26600;Scanner|Résolution optique horizontale maxi
1235;Traité - Scanner;26601;Scanner|Résolution optique verticale maxi
1235;Traité - Scanner;26604;Scanner|Taille maximale de document pris en charge
1235;Traité - Scanner;5955;Elements livrés
1235;Traité - Scanner;3908;Marque
1235;Traité - Scanner;6151;Mémoire vive requise
1235;Traité - Scanner;3487;Modèle
1235;Traité - Scanner;6166;Niveau sonore NE PAS UTILISER
1235;Traité - Scanner;3494;Nombre d'accessoires
1235;Traité - Scanner;6241;Norme Wifi
1235;Traité - Scanner;3565;Notes
1235;Traité - Scanner;6244;Numéro Hotline
1235;Traité - Scanner;3914;Poids emballé en kg
1235;Traité - Scanner;4948;Poids net en kg
1235;Traité - Scanner;4328;Ports disponibles
1235;Traité - Scanner;3593;Public concerné
1235;Traité - Scanner;3608;Puissance totale
1235;Traité - Scanner;6311;Recto Verso automatique
1235;Traité - Scanner;6335;Résolution
1235;Traité - Scanner;6333;Résolution interpolée
1235;Traité - Scanner;6336;Retouche photo sur l'écran
1235;Traité - Scanner;6344;Scanner portable
1235;Traité - Scanner;6366;Synchronisation / exportation
1235;Traité - Scanner;4378;Système d'exploitation requis
1235;Traité - Scanner;4383;Taille de l'écran
1235;Traité - Scanner;6001;Technologie scanner
1235;Traité - Scanner;4751;Type de connectivité
1235;Traité - Scanner;3692;Type de garantie
1235;Traité - Scanner;4776;Type de support
1235;Traité - Scanner;4454;Type d'écran
1235;Traité - Scanner;4783;Type d'emballage
1235;Traité - Scanner;6489;Utilisation écran
1235;Traité - Scanner;6490;Utilitaire requis
1235;Traité - Scanner;6501;vitesse de numérisation en couleur
1235;Traité - Scanner;6502;Vitesse de numérisation en couleur
1235;Traité - Scanner;6503;vitesse de numérisation en noir
1235;Traité - Scanner;6504;vitesse de numérisation en noir
1235;Traité - Scanner;4468;Wi-Fi
1236;Traité - Microcasque;3041;Alimentation
1236;Traité - Microcasque;3046;Autonomie en marche
1236;Traité - Microcasque;4000;Autonomie en veille
1236;Traité - Microcasque;4013;Capacité batterie
1236;Traité - Microcasque;5779;Catégorie de produit
1236;Traité - Microcasque;3185;Certificat de conformité
1236;Traité - Microcasque;5813;Commande de réglage
1236;Traité - Microcasque;5819;Compatibilité ordinateur
1236;Traité - Microcasque;5824;Composition - Matériaux
1236;Traité - Microcasque;3256;Conditions d'exercice
1236;Traité - Microcasque;3264;Couleur principale
1236;Traité - Microcasque;3263;Couleurs
1236;Traité - Microcasque;11034;Couleurs secondaires
1236;Traité - Microcasque;4889;Spécificités Web Déstockage
1236;Traité - Microcasque;5885;Diaphragme
1236;Traité - Microcasque;5357;Dimensions emballage
1236;Traité - Microcasque;5369;Dimensions nettes
1236;Traité - Microcasque;5888;Directivité
1236;Traité - Microcasque;5893;Distance de fonctionnement maximum
1236;Traité - Microcasque;3318;Durée de charge
1236;Traité - Microcasque;3842;Garantie
1236;Traité - Microcasque;11292;Eléments livrés
1236;Traité - Microcasque;5996;Fonctions
1236;Traité - Microcasque;6058;Gamme
1236;Traité - Microcasque;3981;Garantie Cdiscount
1236;Traité - Microcasque;7885;Impédance
1236;Traité - Microcasque;26613;Entrée audio|Sensibilité
1236;Traité - Microcasque;27184;Entrée audio|Technologie de connectivité
1236;Traité - Microcasque;26620;Périphérique(s) d'entrée|Interface
1236;Traité - Microcasque;26614;Sortie audio|Facteur de forme du casque
1236;Traité - Microcasque;26375;Sortie audio|Mode de sortie audio
1236;Traité - Microcasque;26615;Sortie audio|Réponse de fréquence
1236;Traité - Microcasque;26616;Sortie audio|Technologie de connectivité
1236;Traité - Microcasque;26618;Sortie audio|Type de produit
1236;Traité - Microcasque;6106;Interface avec l'ordinateur
1236;Traité - Microcasque;6110;Interface filaire
1236;Traité - Microcasque;4659;Logiciels et/ou jeux inclus
1236;Traité - Microcasque;3467;Longueur de cordon
1236;Traité - Microcasque;3908;Marque
1236;Traité - Microcasque;7882;Modèle
1236;Traité - Microcasque;3494;Nombre d'accessoires
1236;Traité - Microcasque;7823;Nombre de pile(s)
1236;Traité - Microcasque;4950;Notes
1236;Traité - Microcasque;6587;Notes
1236;Traité - Microcasque;6244;Numéro Hotline
1236;Traité - Microcasque;6322;Réponse en fréquence
1236;Traité - Microcasque;3913;Poids emballé en g
1236;Traité - Microcasque;4946;Poids en g
1236;Traité - Microcasque;3599;Puissance de sortie
1236;Traité - Microcasque;7884;Rapport signal/bruit
1236;Traité - Microcasque;6325;Résistance
1236;Traité - Microcasque;4364;Sensibilité
1236;Traité - Microcasque;6369;Système de haut-parleurs
1236;Traité - Microcasque;4378;Système d'exploitation requis
1236;Traité - Microcasque;6408;Transmission sans fil
1236;Traité - Microcasque;3667;Type de batterie
1236;Traité - Microcasque;4751;Type de connectivité
1236;Traité - Microcasque;3677;Type de cordon
1236;Traité - Microcasque;3692;Type de garantie
1236;Traité - Microcasque;3708;Type de pile
1236;Traité - Microcasque;6488;Utilisation
1237;Traité - Modem / Routeur;5695;Accès à distance via Internet
1237;Traité - Modem / Routeur;3041;Alimentation
1237;Traité - Modem / Routeur;5706;Anti-virus intégré
1237;Traité - Modem / Routeur;5715;Bande passante
1237;Traité - Modem / Routeur;7887;Catégorie de produit
1237;Traité - Modem / Routeur;5824;Composition - Matériaux
1237;Traité - Modem / Routeur;3256;Conditions d'exercice
1237;Traité - Modem / Routeur;3264;Couleur principale
1237;Traité - Modem / Routeur;3263;Couleurs
1237;Traité - Modem / Routeur;11034;Couleurs secondaires
1237;Traité - Modem / Routeur;4889;Spécificités Web Déstockage
1237;Traité - Modem / Routeur;5357;Dimensions emballage
1237;Traité - Modem / Routeur;5369;Dimensions nettes
1237;Traité - Modem / Routeur;7143;Garantie
1237;Traité - Modem / Routeur;5910;Ecran intégré
1237;Traité - Modem / Routeur;7888;Eléments livrés
1237;Traité - Modem / Routeur;5982;Firewall intégré
1237;Traité - Modem / Routeur;5991;Fonctionnalité VPN
1237;Traité - Modem / Routeur;6619;Fonctions des indicateurs LED
1237;Traité - Modem / Routeur;6060;Gamme
1237;Traité - Modem / Routeur;3981;Garantie Cdiscount
1237;Traité - Modem / Routeur;3982;Garantie Constructeur
1237;Traité - Modem / Routeur;6089;Gestion des accès
1237;Traité - Modem / Routeur;6101;Indicateur LED
1237;Traité - Modem / Routeur;26343;En-tête|Compatibilité
1237;Traité - Modem / Routeur;26501;Modem|Technologie de connectivité
1237;Traité - Modem / Routeur;26755;Réseaux|Débit de transfert de données
1237;Traité - Modem / Routeur;27053;Réseaux|Nombre de ports WAN
1237;Traité - Modem / Routeur;26361;Réseaux|Protocole sans fil
1237;Traité - Modem / Routeur;26520;Réseaux|Technologie de connectivité
1237;Traité - Modem / Routeur;26362;Réseaux|Type
1237;Traité - Modem / Routeur;6108;Interface de gestion/administration
1237;Traité - Modem / Routeur;4659;Logiciels et/ou jeux inclus
1237;Traité - Modem / Routeur;6132;Longueur du cordon
1237;Traité - Modem / Routeur;3908;Marque
1237;Traité - Modem / Routeur;7892;Marque(s) compatible(s)
1237;Traité - Modem / Routeur;3485;Mode économie d'énergie
1237;Traité - Modem / Routeur;7886;Modèle
1237;Traité - Modem / Routeur;6155;Modem intégré
1237;Traité - Modem / Routeur;3494;Nombre d'accessoires
1237;Traité - Modem / Routeur;6168;Nombre d'antenne
1237;Traité - Modem / Routeur;7889;Nombre de port LAN
1237;Traité - Modem / Routeur;7862;Nombre de port(s) WAN
1237;Traité - Modem / Routeur;6240;Norme réseau filaire
1237;Traité - Modem / Routeur;6241;Norme Wifi
1237;Traité - Modem / Routeur;4950;Notes
1237;Traité - Modem / Routeur;6587;Notes
1237;Traité - Modem / Routeur;6244;Numéro Hotline
1237;Traité - Modem / Routeur;4318;Plug and Play
1237;Traité - Modem / Routeur;4947;Poids en kg
1237;Traité - Modem / Routeur;3914;Poids emballé en kg
1237;Traité - Modem / Routeur;6282;Portée maximale Wifi
1237;Traité - Modem / Routeur;4328;Ports disponibles
1237;Traité - Modem / Routeur;7891;Protocole Data link
1237;Traité - Modem / Routeur;7890;Protocole de communication
1237;Traité - Modem / Routeur;3608;Puissance totale
1237;Traité - Modem / Routeur;7874;Référence(s) compatibles(s)
1237;Traité - Modem / Routeur;6334;Résolution maximum
1237;Traité - Modem / Routeur;6347;Serveur web intégré
1237;Traité - Modem / Routeur;4383;Taille de l'écran
1237;Traité - Modem / Routeur;6397;Tension maximum supportée
1237;Traité - Modem / Routeur;5264;Type de compatibilité
1237;Traité - Modem / Routeur;4751;Type de connectivité
1237;Traité - Modem / Routeur;6426;Type de cryptage des données
1237;Traité - Modem / Routeur;3692;Type de garantie
1237;Traité - Modem / Routeur;4454;Type d'écran
1237;Traité - Modem / Routeur;4783;Type d'emballage
1237;Traité - Modem / Routeur;6484;Type d'utilisation
1237;Traité - Modem / Routeur;6512;Vitesse de transfert Ethernet
1237;Traité - Modem / Routeur;6514;Vitesse de transfert Modem
1237;Traité - Modem / Routeur;6516;Vitesse de transfert Wifi
1237;Traité - Modem / Routeur;4468;Wi-Fi
1238;Traité - Onduleur;3041;Alimentation
1238;Traité - Onduleur;3046;Autonomie en marche
1238;Traité - Onduleur;4000;Autonomie en veille
1238;Traité - Onduleur;5782;Catégorie de produit
1238;Traité - Onduleur;5824;Composition - Matériaux
1238;Traité - Onduleur;3256;Conditions d'exercice
1238;Traité - Onduleur;3264;Couleur principale
1238;Traité - Onduleur;3263;Couleurs
1238;Traité - Onduleur;11034;Couleurs secondaires
1238;Traité - Onduleur;5878;Démarrage à froid (secteur absent)
1238;Traité - Onduleur;4889;Spécificités Web Déstockage
1238;Traité - Onduleur;5357;Dimensions emballage
1238;Traité - Onduleur;5369;Dimensions nettes
1238;Traité - Onduleur;3842;Garantie
1238;Traité - Onduleur;7893;Eléments livrés
1238;Traité - Onduleur;4213;Fréquence
1238;Traité - Onduleur;6063;Gamme
1238;Traité - Onduleur;3981;Garantie Cdiscount
1238;Traité - Onduleur;3982;Garantie Constructeur
1238;Traité - Onduleur;6398;Test batterie automatique (indicateur de remplacement)
1238;Traité - Onduleur;7894;Indicateur sonore de dysfonctionnement
1238;Traité - Onduleur;7895;Indicateur visuel de dysfonctionnement
1238;Traité - Onduleur;26322;Batterie|Autonomie (jusqu'à)
1238;Traité - Onduleur;26655;Batterie|Capacité
1238;Traité - Onduleur;26643;Général|Type de produit
1238;Traité - Onduleur;27135;Périphérique d'alimentation|Puissance maximale (VA)
1238;Traité - Onduleur;27134;Périphérique d'alimentation|Nbre de prise(s)
1238;Traité - Onduleur;26816;Périphérique d'alimentation|Puissance fournie
1238;Traité - Onduleur;28455;Réseaux|Interface de gestion à distance
1238;Traité - Onduleur;6128;Logiciel de fermeture automatique
1238;Traité - Onduleur;4659;Logiciels et/ou jeux inclus
1238;Traité - Onduleur;3908;Marque
1238;Traité - Onduleur;7896;Modèle
1238;Traité - Onduleur;3494;Nombre d'accessoires
1238;Traité - Onduleur;6213;Nombre de prises
1238;Traité - Onduleur;6214;Nombre de prises avec autonomie
1238;Traité - Onduleur;6215;Nombre de prises compatibles CPL
1238;Traité - Onduleur;4950;Notes
1238;Traité - Onduleur;6587;Notes
1238;Traité - Onduleur;6244;Numéro Hotline
1238;Traité - Onduleur;6239;Parafoudre
1238;Traité - Onduleur;4947;Poids en kg
1238;Traité - Onduleur;3914;Poids emballé en kg
1238;Traité - Onduleur;7897;Port(s) de communication
1238;Traité - Onduleur;6297;Protection surtension
1238;Traité - Onduleur;3608;Puissance totale
1238;Traité - Onduleur;6303;Puissance VA
1238;Traité - Onduleur;7898;Tension de sortie
1238;Traité - Onduleur;6397;Tension maximum supportée
1238;Traité - Onduleur;3667;Type de batterie
1238;Traité - Onduleur;7615;Type de garantie
1238;Traité - Onduleur;6298;Type de protection surtension
1238;Traité - Onduleur;4783;Type d'emballage
1238;Traité - Onduleur;6486;Types de prises sortie
1238;Traité - Onduleur;6512;Vitesse de transfert Ethernet
1239;Traité - Prise parafoudre;3041;Alimentation
1239;Traité - Prise parafoudre;5787;Catégorie de produit
1239;Traité - Prise parafoudre;3185;Certificat de conformité
1239;Traité - Prise parafoudre;5824;Composition - Matériaux
1239;Traité - Prise parafoudre;3256;Conditions d'exercice
1239;Traité - Prise parafoudre;3264;Couleur principale
1239;Traité - Prise parafoudre;3263;Couleurs
1239;Traité - Prise parafoudre;11034;Couleurs secondaires
1239;Traité - Prise parafoudre;4889;Spécificités Web Déstockage
1239;Traité - Prise parafoudre;5357;Dimensions emballage
1239;Traité - Prise parafoudre;5369;Dimensions nettes
1239;Traité - Prise parafoudre;5890;Dispositifs de sécurité
1239;Traité - Prise parafoudre;3842;Garantie
1239;Traité - Prise parafoudre;7905;Eléments livrés
1239;Traité - Prise parafoudre;7902;Filtrage EMI/RFI (atténuation audio)
1239;Traité - Prise parafoudre;6619;Fonctions des indicateurs LED
1239;Traité - Prise parafoudre;6071;Gamme
1239;Traité - Prise parafoudre;3981;Garantie Cdiscount
1239;Traité - Prise parafoudre;3982;Garantie Constructeur
1239;Traité - Prise parafoudre;6101;Indicateur LED
1239;Traité - Prise parafoudre;26643;Général|Type de produit
1239;Traité - Prise parafoudre;26351;Normes environnementales|ENERGY STAR
1239;Traité - Prise parafoudre;27134;Périphérique d'alimentation|Nbre de prise(s)
1239;Traité - Prise parafoudre;26816;Périphérique d'alimentation|Puissance fournie
1239;Traité - Prise parafoudre;3458;Interrupteur marche / arrêt
1239;Traité - Prise parafoudre;3908;Marque
1239;Traité - Prise parafoudre;7899;Modèle
1239;Traité - Prise parafoudre;3494;Nombre d'accessoires
1239;Traité - Prise parafoudre;7900;Nombre de prise(s) secourue(s)
1239;Traité - Prise parafoudre;6213;Nombre de prises
1239;Traité - Prise parafoudre;6215;Nombre de prises compatibles CPL
1239;Traité - Prise parafoudre;4950;Notes
1239;Traité - Prise parafoudre;6587;Notes
1239;Traité - Prise parafoudre;6244;Numéro Hotline
1239;Traité - Prise parafoudre;3913;Poids emballé en g
1239;Traité - Prise parafoudre;4946;Poids en g
1239;Traité - Prise parafoudre;7903;Protection Max
1239;Traité - Prise parafoudre;6297;Protection surtension
1239;Traité - Prise parafoudre;3608;Puissance totale
1239;Traité - Prise parafoudre;3692;Type de garantie
1239;Traité - Prise parafoudre;6298;Type de protection surtension
1239;Traité - Prise parafoudre;4783;Type d'emballage
1240;Non utilisé - Lustrage et accessoires;6704;Bouton marche/arrêt
1240;Non utilisé - Lustrage et accessoires;6720;Certifications et normes
1240;Non utilisé - Lustrage et accessoires;6739;Compatibilité
1240;Non utilisé - Lustrage et accessoires;3256;Conditions d'exercice
1240;Non utilisé - Lustrage et accessoires;3264;Couleur principale
1240;Non utilisé - Lustrage et accessoires;3263;Couleurs
1240;Non utilisé - Lustrage et accessoires;11034;Couleurs secondaires
1240;Non utilisé - Lustrage et accessoires;6807;Découpable
1240;Non utilisé - Lustrage et accessoires;6812;Détail de la matière
1240;Non utilisé - Lustrage et accessoires;6814;Détail du système d'attache / fixation / serrage
1240;Non utilisé - Lustrage et accessoires;6817;Détail sur le type de produit
1240;Non utilisé - Lustrage et accessoires;6834;Diamètre
1240;Non utilisé - Lustrage et accessoires;5422;Dimensions nettes (L x l x H)
1240;Non utilisé - Lustrage et accessoires;6876;Dimensions brutes - article emballé (L x l x H)
1240;Non utilisé - Lustrage et accessoires;6883;Dimensions intérieur
1240;Non utilisé - Lustrage et accessoires;6930;Elements livrés
1240;Non utilisé - Lustrage et accessoires;6963;Emplacement de destination
1240;Non utilisé - Lustrage et accessoires;7041;Fonction
1240;Non utilisé - Lustrage et accessoires;7087;Fréquence
1240;Non utilisé - Lustrage et accessoires;7091;Fusible
1240;Non utilisé - Lustrage et accessoires;7119;Gamme
1240;Non utilisé - Lustrage et accessoires;6572;Garantie
1240;Non utilisé - Lustrage et accessoires;3982;Garantie Constructeur
1240;Non utilisé - Lustrage et accessoires;7168;Information complémentaire
1240;Non utilisé - Lustrage et accessoires;7206;Longueur du cordon
1240;Non utilisé - Lustrage et accessoires;3908;Marque
1240;Non utilisé - Lustrage et accessoires;7224;Matière
1240;Non utilisé - Lustrage et accessoires;7259;Modèle
1240;Non utilisé - Lustrage et accessoires;3494;Nombre d'accessoires
1240;Non utilisé - Lustrage et accessoires;7312;Nombre de poignées
1240;Non utilisé - Lustrage et accessoires;6587;Notes
1240;Non utilisé - Lustrage et accessoires;6244;Numéro Hotline
1240;Non utilisé - Lustrage et accessoires;4323;Poids brut - article emballé
1240;Non utilisé - Lustrage et accessoires;5662;Poids net
1240;Non utilisé - Lustrage et accessoires;7404;Puissance
1240;Non utilisé - Lustrage et accessoires;7429;Réglage
1240;Non utilisé - Lustrage et accessoires;7485;Source d'alimentation
1240;Non utilisé - Lustrage et accessoires;7501;Système d'attache / fixation / serrage
1240;Non utilisé - Lustrage et accessoires;7545;Tension
1240;Non utilisé - Lustrage et accessoires;3692;Type de garantie
1240;Non utilisé - Lustrage et accessoires;7654;Type de produit
1240;Non utilisé - Lustrage et accessoires;7711;Utilisateur
1240;Non utilisé - Lustrage et accessoires;7751;Vitesse de rotation
1241;Non utilisé - Petit tuning extérieur;6646;A peindre
1241;Non utilisé - Petit tuning extérieur;6720;Certifications et normes
1241;Non utilisé - Petit tuning extérieur;6756;Compatible avec fonction
1241;Non utilisé - Petit tuning extérieur;3256;Conditions d'exercice
1241;Non utilisé - Petit tuning extérieur;6778;Conseil d'installation
1241;Non utilisé - Petit tuning extérieur;3264;Couleur principale
1241;Non utilisé - Petit tuning extérieur;3263;Couleurs
1241;Non utilisé - Petit tuning extérieur;11034;Couleurs secondaires
1241;Non utilisé - Petit tuning extérieur;6812;Détail de la matière
1241;Non utilisé - Petit tuning extérieur;6814;Détail du système d'attache / fixation / serrage
1241;Non utilisé - Petit tuning extérieur;6816;Détail sur le type d'accessoire
1241;Non utilisé - Petit tuning extérieur;6817;Détail sur le type de produit
1241;Non utilisé - Petit tuning extérieur;6835;Diamètre
1241;Non utilisé - Petit tuning extérieur;5422;Dimensions nettes (L x l x H)
1241;Non utilisé - Petit tuning extérieur;6876;Dimensions brutes - article emballé (L x l x H)
1241;Non utilisé - Petit tuning extérieur;6883;Dimensions intérieur
1241;Non utilisé - Petit tuning extérieur;7143;Garantie
1241;Non utilisé - Petit tuning extérieur;6904;Effet
1241;Non utilisé - Petit tuning extérieur;6932;Elements livrés
1241;Non utilisé - Petit tuning extérieur;6964;Emplacement de destination
1241;Non utilisé - Petit tuning extérieur;7011;Facilité d'installation
1241;Non utilisé - Petit tuning extérieur;7018;Finition
1241;Non utilisé - Petit tuning extérieur;7020;Fixité du produit
1241;Non utilisé - Petit tuning extérieur;7043;Fonction
1241;Non utilisé - Petit tuning extérieur;7074;Forme
1241;Non utilisé - Petit tuning extérieur;7121;Gamme
1241;Non utilisé - Petit tuning extérieur;3982;Garantie Constructeur
1241;Non utilisé - Petit tuning extérieur;7168;Information complémentaire
1241;Non utilisé - Petit tuning extérieur;3908;Marque
1241;Non utilisé - Petit tuning extérieur;7224;Matière
1241;Non utilisé - Petit tuning extérieur;7261;Modèle
1241;Non utilisé - Petit tuning extérieur;7284;Modularité
1241;Non utilisé - Petit tuning extérieur;7286;Motifs
1241;Non utilisé - Petit tuning extérieur;3494;Nombre d'accessoires
1241;Non utilisé - Petit tuning extérieur;7301;Nombre de couleurs de lumières
1241;Non utilisé - Petit tuning extérieur;6587;Notes
1241;Non utilisé - Petit tuning extérieur;6244;Numéro Hotline
1241;Non utilisé - Petit tuning extérieur;7341;Outils nécessaires
1241;Non utilisé - Petit tuning extérieur;7348;Partie personnalisable
1241;Non utilisé - Petit tuning extérieur;4323;Poids brut - article emballé
1241;Non utilisé - Petit tuning extérieur;5662;Poids net
1241;Non utilisé - Petit tuning extérieur;7378;Pré-câblée
1241;Non utilisé - Petit tuning extérieur;7390;Propriété de la matière
1241;Non utilisé - Petit tuning extérieur;7427;Réglage
1241;Non utilisé - Petit tuning extérieur;7460;Revêtement
1241;Non utilisé - Petit tuning extérieur;7465;Rigidité du matériaux
1241;Non utilisé - Petit tuning extérieur;7501;Système d'attache / fixation / serrage
1241;Non utilisé - Petit tuning extérieur;7543;Temps de montage
1241;Non utilisé - Petit tuning extérieur;7573;Type d'accessoire
1241;Non utilisé - Petit tuning extérieur;3692;Type de garantie
1241;Non utilisé - Petit tuning extérieur;7622;Type de lumière
1241;Non utilisé - Petit tuning extérieur;7656;Type de produit
1241;Non utilisé - Petit tuning extérieur;7709;Universel
1241;Non utilisé - Petit tuning extérieur;7711;Utilisateur
1241;Non utilisé - Petit tuning extérieur;7732;Utilisation
1242;Traité - Petit tuning intérieur;6683;Autres fonctions
1242;Traité - Petit tuning intérieur;6693;Basculant
1242;Traité - Petit tuning intérieur;6703;Bouton marche/arrêt
1242;Traité - Petit tuning intérieur;6704;Bouton marche/arrêt
1242;Traité - Petit tuning intérieur;6720;Certifications et normes
1242;Traité - Petit tuning intérieur;6754;Compatible avec airbag volant
1242;Traité - Petit tuning intérieur;6755;Compatible avec bague sous pommeau pour marche arrière
1242;Traité - Petit tuning intérieur;6769;Composition
1242;Traité - Petit tuning intérieur;24057;Composition du lot
1242;Traité - Petit tuning intérieur;3256;Conditions d'exercice
1242;Traité - Petit tuning intérieur;6778;Conseil d'installation
1242;Traité - Petit tuning intérieur;19596;Contenance
1242;Traité - Petit tuning intérieur;3264;Couleur principale
1242;Traité - Petit tuning intérieur;3263;Couleurs
1242;Traité - Petit tuning intérieur;11034;Couleurs secondaires
1242;Traité - Petit tuning intérieur;6807;Découpable
1242;Traité - Petit tuning intérieur;26117;Description du produit
1242;Traité - Petit tuning intérieur;6812;Détail de la matière
1242;Traité - Petit tuning intérieur;6814;Détail du système d'attache / fixation / serrage
1242;Traité - Petit tuning intérieur;6816;Détail sur le type d'accessoire
1242;Traité - Petit tuning intérieur;6817;Détail sur le type de produit
1242;Traité - Petit tuning intérieur;6836;Diamètre
1242;Traité - Petit tuning intérieur;24071;Diamètre
1242;Traité - Petit tuning intérieur;6859;Diamètre min. et max. sur le bas du soufflet de levier de vitesse
1242;Traité - Petit tuning intérieur;6860;Diamètre min. et max. sur le haut du soufflet de levier de vitesse
1242;Traité - Petit tuning intérieur;24069;Dimensions
1242;Traité - Petit tuning intérieur;5422;Dimensions nettes (L x l x H)
1242;Traité - Petit tuning intérieur;6876;Dimensions brutes - article emballé (L x l x H)
1242;Traité - Petit tuning intérieur;6883;Dimensions intérieur
1242;Traité - Petit tuning intérieur;7143;Garantie
1242;Traité - Petit tuning intérieur;3842;Garantie
1242;Traité - Petit tuning intérieur;6904;Effet
1242;Traité - Petit tuning intérieur;6933;Elements livrés
1242;Traité - Petit tuning intérieur;5434;Eléments livrés
1242;Traité - Petit tuning intérieur;6965;Emplacement de destination
1242;Traité - Petit tuning intérieur;7011;Facilité d'installation
1242;Traité - Petit tuning intérieur;7018;Finition
1242;Traité - Petit tuning intérieur;10672;Finition
1242;Traité - Petit tuning intérieur;24708;Fixation
1242;Traité - Petit tuning intérieur;7020;Fixité du produit
1242;Traité - Petit tuning intérieur;7044;Fonction
1242;Traité - Petit tuning intérieur;7074;Forme
1242;Traité - Petit tuning intérieur;7087;Fréquence
1242;Traité - Petit tuning intérieur;7091;Fusible
1242;Traité - Petit tuning intérieur;7122;Gamme
1242;Traité - Petit tuning intérieur;24125;Garantie
1242;Traité - Petit tuning intérieur;3982;Garantie Constructeur
1242;Traité - Petit tuning intérieur;28003;Genre
1242;Traité - Petit tuning intérieur;7168;Information complémentaire
1242;Traité - Petit tuning intérieur;3908;Marque
1242;Traité - Petit tuning intérieur;24061;Matière
1242;Traité - Petit tuning intérieur;7224;Matière
1242;Traité - Petit tuning intérieur;7233;Mesure
1242;Traité - Petit tuning intérieur;7262;Modèle
1242;Traité - Petit tuning intérieur;3487;Modèle
1242;Traité - Petit tuning intérieur;7286;Motifs
1242;Traité - Petit tuning intérieur;4256;Motifs
1242;Traité - Petit tuning intérieur;3494;Nombre d'accessoires
1242;Traité - Petit tuning intérieur;7291;Nombre de branches
1242;Traité - Petit tuning intérieur;7301;Nombre de couleurs de lumières
1242;Traité - Petit tuning intérieur;7328;Nombre de trous
1242;Traité - Petit tuning intérieur;24915;Nombre et type de piles 
1242;Traité - Petit tuning intérieur;6587;Notes
1242;Traité - Petit tuning intérieur;6244;Numéro Hotline
1242;Traité - Petit tuning intérieur;24072;Poids
1242;Traité - Petit tuning intérieur;4323;Poids brut - article emballé
1242;Traité - Petit tuning intérieur;5662;Poids net
1242;Traité - Petit tuning intérieur;7388;Profondeur du volant
1242;Traité - Petit tuning intérieur;7390;Propriété de la matière
1242;Traité - Petit tuning intérieur;19557;Puissance
1242;Traité - Petit tuning intérieur;7404;Puissance
1242;Traité - Petit tuning intérieur;7430;Réglage
1242;Traité - Petit tuning intérieur;24903;Réglages 
1242;Traité - Petit tuning intérieur;7460;Revêtement
1242;Traité - Petit tuning intérieur;7465;Rigidité du matériaux
1242;Traité - Petit tuning intérieur;7485;Source d'alimentation
1242;Traité - Petit tuning intérieur;28821;Système d'attache
1242;Traité - Petit tuning intérieur;7501;Système d'attache / fixation / serrage
1242;Traité - Petit tuning intérieur;7520;Système réfléchissant
1242;Traité - Petit tuning intérieur;7543;Temps de montage
1242;Traité - Petit tuning intérieur;19424;Tension
1242;Traité - Petit tuning intérieur;7545;Tension
1242;Traité - Petit tuning intérieur;7574;Type d'accessoire
1242;Traité - Petit tuning intérieur;24077;Type d'alimentation
1242;Traité - Petit tuning intérieur;3692;Type de garantie
1242;Traité - Petit tuning intérieur;7622;Type de lumière
1242;Traité - Petit tuning intérieur;30562;Type de produit
1242;Traité - Petit tuning intérieur;30597;Type de produit
1242;Traité - Petit tuning intérieur;30610;Type de produit
1242;Traité - Petit tuning intérieur;7657;Type de produit
1242;Traité - Petit tuning intérieur;30758;Type de produit
1242;Traité - Petit tuning intérieur;23346;Type de produit
1242;Traité - Petit tuning intérieur;24097;Type de public
1242;Traité - Petit tuning intérieur;7709;Universel
1242;Traité - Petit tuning intérieur;7711;Utilisateur
1242;Traité - Petit tuning intérieur;7733;Utilisation
1242;Traité - Petit tuning intérieur;30598;Utilisation
1242;Traité - Petit tuning intérieur;30891;Utilisation
1242;Traité - Petit tuning intérieur;7748;Vide poche
1243;Traité - Portage;30621;Accès coffre
1243;Traité - Portage;6659;Aérodynamisme
